command started at 2026-03-09 04:25:13+00:00, finished at 2026-03-09 04:25:14+00:00 with exitcode=0
LAST SEEN   TYPE      REASON        OBJECT                                      MESSAGE
2m20s       Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
2m20s       Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
2m15s       Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
2m15s       Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
2m15s       Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
2m15s       Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
2m10s       Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
2m10s       Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
2m10s       Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
2m10s       Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
2m6s        Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
2m6s        Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
2m6s        Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
2m6s        Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
2m1s        Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
2m1s        Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
2m1s        Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
2m1s        Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
116s        Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
116s        Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
116s        Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
116s        Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
111s        Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
111s        Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
111s        Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
111s        Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
106s        Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
106s        Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
106s        Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
106s        Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
101s        Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
101s        Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
101s        Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
101s        Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
96s         Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
96s         Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
96s         Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
96s         Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
91s         Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000000
91s         Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
90s         Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000000
91s         Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
91s         Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
90s         Normal    Killing       pod/arc-general-runners-77675f8b-listener   Stopping container listener
90s         Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
90s         Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
90s         Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
85s         Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
85s         Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
85s         Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
85s         Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
81s         Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
81s         Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
81s         Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
81s         Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
77s         Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
77s         Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
77s         Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
77s         Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
72s         Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
72s         Normal    Pulled        pod/arc-general-runners-77675f8b-listener   Container image "ghcr.io/actions/gha-runner-scale-set-controller:0.13.1" already present on machine
72s         Normal    Created       pod/arc-general-runners-77675f8b-listener   Created container: listener
72s         Normal    Started       pod/arc-general-runners-77675f8b-listener   Started container listener
67s         Normal    Scheduled     pod/arc-general-runners-77675f8b-listener   Successfully assigned arc-system/arc-general-runners-77675f8b-listener to aks-general-34717483-vmss000002
